Source,Sink,common_neighbors,AAprediction,exist_in_training_dataset,source_parents_count,source_non_leaf_descendants_count,source_leaf_descendans_count,sink_parent_non_leaf_descendants_count,sink_parent_leaf_descendans_count,sink_parents_count
4838812,3808954,0,0.0,0,4,6.0,17.0,1228,61581,1
3215623,1351634,0,0.0,0,30,46.0,24.0,319,66526,1
2786693,3894395,0,0.0,0,4,1.0,19.0,4577,456788,2
4204261,1139905,0,0.0,0,1,1.0,0.0,1520,369384,1
4419435,2433686,0,0.0,0,29,35.0,154.0,1520,369384,1
2123339,1553938,0,0.0,0,5,3.0,16.0,1282,59950,1
3911294,4586227,0,0.0,0,4,15.0,24.0,234,24205,1
1671228,1268943,0,0.0,0,8,2.0,8.0,57257,2905236,48
3025480,1229453,0,0.0,0,22,11.0,309.0,44,191,1
2393767,896213,0,0.0,0,30,11.0,339.0,5500,1167712,2
3908280,3513319,0,0.0,0,68,6.0,2.0,5028,756765,1
207922,4265500,1,0.07383035914027619,0,9,26.0,61.0,5028,756765,1
2104555,3974087,0,0.0,0,8,20.0,45.0,1418,100540,3
4405789,4628574,0,0.0,0,50,28.0,15.0,1129,64487,1
2339541,3562413,0,0.0,0,207,94.0,451.0,218,2508,1
1025283,3931482,0,0.0,0,119,46.0,59.0,97,7703,1
666255,2867544,0,0.0,0,186,140.0,108.0,21929,940969,13
3261363,638150,0,0.0,0,1,3.0,0.0,6195,841999,2
4428300,936701,0,0.0,0,30,60.0,58.0,46,142,1
1786404,1409121,0,0.0,0,186,42.0,67.0,230,7216,1
4004447,437608,0,0.0,0,18,42.0,205.0,5959,863748,2
4391115,103548,0,0.0,0,52,59.0,165.0,19257,1576258,14
309367,2358441,0,0.0,0,15,40.0,126.0,472,410947,1
676221,1561956,0,0.0,0,114,57.0,125.0,140,49244,1
1842713,3693090,0,0.0,0,29,3.0,3.0,1665,507780,1
1161170,3637990,1,0.07796806287802142,0,154,201.0,353.0,1520,369384,1
1160904,1044252,0,0.0,0,2,0.0,1.0,472,410947,1
4662733,3817489,0,0.0,0,11,19.0,47.0,5028,756765,1
2004343,660334,0,0.0,0,131,33.0,59.0,1105,117300,1
209952,1089321,0,0.0,0,99,93.0,119.0,931,106983,1
3273786,198532,1,0.08358176452866961,0,413,78.0,191.0,1559,155347,1
3181642,4176916,0,0.0,0,15,24.0,29.0,3295,396838,1
3779733,4124976,0,0.0,0,21,65.0,208.0,1197,38818,1
190408,262870,0,0.0,0,5,9.0,76.0,136,3104,1
4178656,4862731,0,0.0,0,53,9.0,83.0,5854,1022442,3
1382659,3837651,0,0.0,0,50,95.0,110.0,14101,575273,11
409659,2495253,0,0.0,0,8,16.0,56.0,1559,155347,1
159999,1340096,0,0.0,0,9,10.0,24.0,1520,369384,1
1615895,1384678,0,0.0,0,127,122.0,235.0,806,34782,1
822226,958320,0,0.0,0,17,32.0,15.0,5153,758062,2
2770492,3637072,0,0.0,0,1,3.0,20.0,11442,606699,14
2748610,428470,0,0.0,0,10,7.0,14.0,1742,215528,2
3203897,3545189,2,0.1849257069527288,0,238,109.0,208.0,14041,175374,20
4046923,3302280,0,0.0,0,43,12.0,48.0,275,15001,1
4052703,2492575,0,0.0,0,4,10.0,120.0,126,7803,1
2617091,3784081,0,0.0,0,27,104.0,277.0,68,3501,1
2836573,3393841,0,0.0,0,59,75.0,324.0,472,410947,1
3392872,1711046,0,0.0,0,16,29.0,98.0,652,34379,2
3770346,4809932,0,0.0,0,17,17.0,76.0,519,415108,2
1289776,3722604,0,0.0,0,6,0.0,1.0,1235,59693,4
930120,3054014,0,0.0,0,27,55.0,166.0,752,40712,3
1369900,2672804,0,0.0,0,2,1.0,0.0,2330,121642,2
3303167,3033123,0,0.0,0,28,1.0,33.0,6547,63920,5
4111294,2249258,0,0.0,0,5,4.0,6.0,56290,2249401,49
4626764,4074259,0,0.0,0,5,9.0,40.0,1665,507780,1
4371044,3294220,0,0.0,0,11,12.0,208.0,11695,1408269,10
288710,4666072,1,0.07383035914027619,0,49,16.0,62.0,17871,1367148,9
3373685,2143737,0,0.0,0,14,13.0,18.0,472,410947,1
289432,2609389,1,0.07383035914027619,0,9,74.0,287.0,5829,760436,5
2454854,4527023,0,0.0,0,46,37.0,63.0,179,775,2
2204209,4108907,0,0.0,0,27,24.0,13.0,15,139,1
1111558,2842728,0,0.0,0,16,40.0,74.0,897,40604,2
2825828,3061032,0,0.0,0,14,16.0,73.0,426,36653,1
2787002,4766320,0,0.0,0,51,149.0,372.0,295,6843,1
3289606,4291697,0,0.0,0,46,56.0,14.0,556,46805,1
3026988,182593,0,0.0,0,12,27.0,50.0,1520,369384,1
4110097,4865255,0,0.0,0,11,22.0,71.0,5028,756765,1
3149706,2213525,0,0.0,0,3,1.0,6.0,1665,507780,1
1141037,3598545,0,0.0,0,11,32.0,73.0,1696,44124,4
723520,2213708,0,0.0,0,8,145.0,224.0,345,27737,1
1482465,1735524,0,0.0,0,40,33.0,40.0,369,20368,1
3023462,2925195,0,0.0,0,47,96.0,360.0,763,83818,1
991915,330902,0,0.0,0,18,18.0,43.0,11419,312790,6
566031,4069518,0,0.0,0,73,102.0,217.0,1559,155347,1
2482350,183105,0,0.0,0,13,3.0,13.0,14878,739409,12
3968597,2604973,1,0.07796806287802142,0,22,38.0,65.0,1754,393589,2
1070471,4526066,0,0.0,0,26,50.0,215.0,2137,918727,2
1313624,938585,1,0.07383035914027619,0,62,48.0,388.0,5028,756765,1
4183556,3092397,0,0.0,0,19,48.0,114.0,3949,133804,1
3849807,1910072,0,0.0,0,64,43.0,120.0,5047,151676,3
2953792,2385983,0,0.0,0,87,158.0,182.0,89,1045,1
2528860,4859192,0,0.0,0,12,5.0,18.0,2125,371724,2
21868,4214795,0,0.0,0,8,12.0,95.0,275,15001,1
468834,1217457,0,0.0,0,43,52.0,103.0,1559,155347,1
2624878,1653713,0,0.0,0,5,19.0,4.0,47,3901,1
297829,4445026,0,0.0,0,59,47.0,103.0,62,515,1
3082514,2575514,0,0.0,0,57,46.0,22.0,9379,799592,9
1559979,3738755,1,0.07751681639600151,0,42,140.0,162.0,27070,1695459,34
1719681,4342864,0,0.0,0,79,7.0,48.0,3522,92199,2
227272,3096567,0,0.0,0,200,10.0,21.0,5500,1167712,2
1227550,2860166,0,0.0,0,5,4.0,15.0,3295,396838,1
1435255,1007299,0,0.0,0,45,35.0,98.0,5104,757434,2
2591437,3441879,0,0.0,0,51,78.0,292.0,1665,507780,1
3692088,841115,0,0.0,0,5,8.0,38.0,77,2270,1
2035217,4432725,1,0.07734508450738445,0,1,62.0,74.0,3070,628453,5
2298370,2130443,0,0.0,0,42,43.0,101.0,248,52901,1
3871942,646217,0,0.0,0,65,86.0,394.0,2013,26970,1
4315155,220950,0,0.0,0,29,61.0,138.0,472,410947,1
2826177,1321893,1,0.07751681639600151,0,32,21.0,44.0,3295,396838,1
3571890,3757711,0,0.0,0,1,1.0,11.0,6227,143489,10
4679590,4092799,0,0.0,0,28,41.0,244.0,235,7414,1
2491903,1093138,0,0.0,0,29,113.0,112.0,1559,155347,1
94838,2456427,0,0.0,0,6,59.0,103.0,481,40885,1
3954199,3158674,0,0.0,0,13,6.0,330.0,1167,85234,1
1782490,4375657,0,0.0,0,18,21.0,36.0,17,8159,1
512067,4363106,0,0.0,0,8,4.0,4.0,1520,369384,1
3212720,1575021,0,0.0,0,4,3.0,0.0,128,1728,1
2085878,2859291,0,0.0,0,95,63.0,157.0,341,908,2
3941574,2760103,0,0.0,0,23,6.0,36.0,1146,30304,3
4446968,87721,0,0.0,0,4,7.0,36.0,3295,396838,1
660741,3688956,0,0.0,0,5,2.0,32.0,5028,756765,1
3472400,1856217,0,0.0,0,33,34.0,78.0,7280,431972,6
2231122,4040941,0,0.0,0,1,0.0,15.0,8,54,1
342657,2373017,0,0.0,0,85,37.0,49.0,14557,1339962,16
4732833,872584,0,0.0,0,2,2.0,7.0,1520,369384,1
3578545,928041,0,0.0,0,11,4.0,64.0,54,70827,1
2051591,1294716,0,0.0,0,25,33.0,26.0,140,49244,1
4076434,2254955,0,0.0,0,16,28.0,57.0,1520,369384,1
3137312,3947879,0,0.0,0,103,54.0,52.0,2143,7549,3
3119144,123737,0,0.0,0,13,22.0,89.0,2137,918727,2
1499966,1596247,0,0.0,0,10,16.0,50.0,8375,61530,7
3114447,3229888,0,0.0,0,15,15.0,302.0,718,29731,2
4534995,4488870,0,0.0,0,55,52.0,96.0,2593,119236,2
3587316,153528,0,0.0,0,14,13.0,127.0,1165,131188,2
4012780,1781445,0,0.0,0,5,34.0,53.0,5,68,1
364458,4367859,0,0.0,0,98,142.0,222.0,2433,425998,2
268096,1539002,0,0.0,0,96,3.0,11.0,34312,2245705,42
606263,3183460,0,0.0,0,70,81.0,472.0,1378,56032,2
1362833,1774671,0,0.0,0,26,44.0,31.0,5028,756765,1
2370501,65027,0,0.0,0,13,9.0,14.0,4259,121284,5
3537907,2969492,0,0.0,0,91,25.0,60.0,3478,398610,2
1077296,4490037,0,0.0,0,2,5.0,14.0,967,47578,2
2112231,1595596,0,0.0,0,7,3.0,121.0,1428,115349,1
3536368,405033,0,0.0,0,20,35.0,33.0,1665,507780,1
40715,2102973,0,0.0,0,53,26.0,99.0,140,49244,1
3680901,237599,0,0.0,0,14,14.0,13.0,3295,396838,1
3883024,3730852,0,0.0,0,862,22.0,89.0,874,270651,1
3058226,4843928,0,0.0,0,37,57.0,10.0,229,1310,1
7414,2590790,0,0.0,0,97,41.0,57.0,620,7725,4
2853234,3756007,0,0.0,0,41,4.0,32.0,931,106983,1
2076304,2242313,0,0.0,0,3,4.0,50.0,556,46805,1
3339707,1357056,0,0.0,0,17,39.0,40.0,3295,396838,1
2517001,2151664,0,0.0,0,8,8.0,40.0,5028,756765,1
2041615,298310,0,0.0,0,6,12.0,185.0,183,4604,1
2076051,2568854,0,0.0,0,2,2.0,0.0,1665,507780,1
2142339,4123462,0,0.0,0,35,56.0,472.0,5102,756940,2
2628716,891409,0,0.0,0,5,19.0,37.0,880,60281,1
108320,1703790,0,0.0,0,102,96.0,498.0,1531,30502,1
1027685,4544662,0,0.0,0,52,108.0,218.0,47,3901,1
1451324,4206054,0,0.0,0,4,4.0,1.0,1228,61581,1
1444333,2024551,0,0.0,0,9,25.0,189.0,17,1476,1
3863324,1355751,0,0.0,0,1,0.0,1.0,5028,756765,1
537623,4747402,0,0.0,0,37,85.0,221.0,21154,785731,10
3959639,3728472,0,0.0,0,2,2.0,56.0,3763,699997,3
1150864,782649,0,0.0,0,18,49.0,203.0,3295,396838,1
1476555,2286421,0,0.0,0,8,9.0,19.0,80,345,1
31098,4168459,0,0.0,0,13,24.0,108.0,472,410947,1
873673,1521650,0,0.0,0,14,35.0,131.0,1389,60276,1
2533991,1539644,0,0.0,0,47,106.0,254.0,1105,117300,1
1204777,3960099,0,0.0,0,48,1.0,0.0,23,217,1
2411482,4481755,0,0.0,0,3,12.0,21.0,1665,507780,1
259166,1540955,0,0.0,0,6,39.0,69.0,1105,117300,1
752070,4489254,0,0.0,0,52,92.0,282.0,3494,604945,7
3587316,2074560,0,0.0,0,14,13.0,127.0,163,2090,1
2661309,1887884,0,0.0,0,22,54.0,126.0,3574,225500,4
3744805,2149612,0,0.0,0,1,5.0,6.0,595,33194,1
2272389,1957951,0,0.0,0,10,4.0,7.0,9581,227449,42
1851824,3836167,0,0.0,0,81,83.0,239.0,472,410947,1
1870929,407977,0,0.0,0,12,16.0,18.0,91,914,1
1005221,4703473,1,0.09533549892928947,0,86,164.0,171.0,31022,1565103,24
1830789,1852414,0,0.0,0,6,6.0,13.0,1634,69390,2
3586397,3901383,0,0.0,0,7,11.0,1.0,1665,507780,1
2129117,2608086,0,0.0,0,17,55.0,44.0,4,264,1
1097185,1210130,0,0.0,0,134,8.0,28.0,135,5242,1
3643820,2229853,0,0.0,0,19,25.0,65.0,383,6152,2
3547614,1937403,0,0.0,0,41,35.0,94.0,159,636,1
578936,1679692,0,0.0,0,11,0.0,3.0,5040,257330,5
1768756,2402220,0,0.0,0,121,24.0,163.0,4043,652584,4
4205304,3788932,0,0.0,0,53,69.0,150.0,1046,117326,2
2935469,1698347,1,0.07383035914027619,0,183,135.0,441.0,34200,3414570,30
3978638,4069981,0,0.0,0,17,21.0,131.0,4222,634640,3
2343243,2455586,0,0.0,0,38,76.0,69.0,1488,109835,1
1304237,681514,0,0.0,0,15,44.0,147.0,11,2733,1
2141424,2221568,0,0.0,0,94,18.0,11.0,472,410947,1
1167588,3877208,0,0.0,0,21,12.0,117.0,931,106983,1
3112851,3761910,0,0.0,0,81,85.0,196.0,874,270651,1
1082308,1727136,0,0.0,0,53,23.0,73.0,1665,507780,1
2155746,3143090,1,0.1206339630633102,0,68,66.0,144.0,2122,13386,10
3207771,3199887,0,0.0,0,61,62.0,143.0,5028,756765,1
2863976,391934,0,0.0,0,1,3.0,29.0,73,466,1
2041453,4843882,0,0.0,0,14,18.0,25.0,1584,85622,4
1155286,1108356,0,0.0,0,27,37.0,243.0,6065,1021918,3
3835813,1867991,0,0.0,0,34,37.0,138.0,5682,190477,5
4763748,433159,0,0.0,0,46,69.0,184.0,1846,42362,3
4258438,3113946,0,0.0,0,12,8.0,80.0,4960,904618,2
2863139,2227458,0,0.0,0,27,11.0,85.0,143,8646,1
2505028,4402333,0,0.0,0,9,4.0,7.0,1148,63415,1
159986,2961577,0,0.0,0,27,13.0,85.0,13760,1010405,10
2082211,4196676,0,0.0,0,63,73.0,78.0,3295,396838,1
1259356,3980371,0,0.0,0,40,65.0,169.0,720,463848,2
3863311,2644296,0,0.0,0,10,6.0,11.0,472,410947,1
3157046,4397797,0,0.0,0,22,20.0,105.0,1414,5103,2
1677157,2531065,0,0.0,0,7,17.0,52.0,1577,101480,2
234146,1105015,0,0.0,0,54,85.0,233.0,140,49244,1
375041,361114,0,0.0,0,4,12.0,11.0,39974,2285561,41
1750352,2792965,0,0.0,0,35,27.0,35.0,3295,396838,1
3645428,2318831,0,0.0,0,39,36.0,228.0,482,14350,2
3246400,248875,0,0.0,0,23,52.0,222.0,1114,67656,1
430291,875186,0,0.0,0,4,3.0,52.0,165671,7240131,243
4600732,1881402,0,0.0,0,18,11.0,6.0,192,8093,2
2914036,3938106,0,0.0,0,14,51.0,34.0,509,10806,1
2999923,1053258,0,0.0,0,6,3.0,26.0,5028,756765,1
513366,1340203,0,0.0,0,4,1.0,1.0,1446,41145,1
2259251,3463689,1,0.07383035914027619,0,3,9.0,17.0,8252,901686,3
2292299,2575422,0,0.0,0,98,110.0,242.0,3295,396838,1
2695091,4830261,0,0.0,0,7,10.0,59.0,39,204,2
1855362,2413450,0,0.0,0,15,15.0,25.0,145,304,2
927815,3367085,0,0.0,0,8,7.0,12.0,137,315,1
1422507,2146071,0,0.0,0,3,2.0,278.0,3999,182594,5
1437206,1090540,0,0.0,0,4,7.0,8.0,10624,1149908,4
3749221,1585115,0,0.0,0,49,53.0,68.0,48441,3396098,54
4834640,3183002,0,0.0,0,41,38.0,86.0,2768,109429,3
3070595,3644856,0,0.0,0,78,78.0,215.0,77,492,1
1800416,1692269,0,0.0,0,1,1.0,3.0,207,1004,1
3265350,3750074,0,0.0,0,26,21.0,81.0,4206,173940,6
1534512,2254837,0,0.0,0,22,10.0,32.0,330,2403,1
1005221,3610203,0,0.0,0,86,164.0,171.0,5028,756765,1
1450153,1688680,0,0.0,0,10,42.0,33.0,4960,904618,2
4560507,1645008,0,0.0,0,23,23.0,52.0,1668,35335,4
2117216,4068045,0,0.0,0,14,39.0,117.0,472,410947,1
3641679,2264322,0,0.0,0,78,180.0,336.0,1426,34002,1
1535077,3665046,0,0.0,0,69,33.0,40.0,874,270651,1
4479676,1022831,0,0.0,0,23,23.0,24.0,3571,193937,8
3843685,2880268,0,0.0,0,318,8.0,25.0,1228,61581,1
456376,3343978,0,0.0,0,2,9.0,39.0,19568,944154,10
497126,4539958,0,0.0,0,14,78.0,189.0,5028,756765,1
3550969,3988875,0,0.0,0,1,3.0,30.0,1770,31868,2
289641,359696,0,0.0,0,9,3.0,33.0,3499,757335,3
2265601,3317498,0,0.0,0,2,1.0,2.0,8795,1564550,3
3392872,2955830,0,0.0,0,16,29.0,98.0,13308,400659,25
2735476,4798290,0,0.0,0,75,15.0,54.0,4637,307467,8
3664547,4852023,0,0.0,0,160,92.0,185.0,3295,396838,1
1935156,477066,0,0.0,0,23,10.0,14.0,931,106983,1
120701,3211698,0,0.0,0,24,3.0,14.0,1665,507780,1
1776036,4347138,0,0.0,0,50,75.0,322.0,8440,714927,16
614698,4839946,0,0.0,0,64,65.0,61.0,4,5580,1
751300,1664083,0,0.0,0,4,0.0,1.0,3295,396838,1
3675664,1861412,0,0.0,0,8,46.0,245.0,54,95,1
2443694,4736896,0,0.0,0,9,10.0,57.0,2036,86443,6
2640681,3957872,0,0.0,0,18,29.0,37.0,5028,756765,1
976589,848328,0,0.0,0,72,65.0,373.0,3295,396838,1
3293710,3291927,0,0.0,0,18,64.0,52.0,216,1404,1
307550,387775,0,0.0,0,89,52.0,20.0,64,422,1
1104012,2094286,0,0.0,0,6,9.0,34.0,1742,215528,2
3800680,4858181,0,0.0,0,11,18.0,37.0,1520,369384,1
1790470,1276297,0,0.0,0,21,25.0,55.0,1282,59950,1
1751017,4157688,0,0.0,0,3,0.0,25.0,20915,826153,18
4548664,4055322,0,0.0,0,3,9.0,29.0,1396,65958,2
3944177,986879,0,0.0,0,36,30.0,13.0,3295,396838,1
4638936,2605451,0,0.0,0,15,23.0,40.0,5154,196506,6
3856925,1163944,0,0.0,0,9,11.0,29.0,6548,1126149,2
2470976,448636,0,0.0,0,1,1.0,2.0,248,52901,1
2443496,3476331,1,0.08449373257091766,0,132,95.0,376.0,4313,179974,2
2515494,921381,0,0.0,0,15,52.0,89.0,67,11862,1
3446850,728300,1,0.07383035914027619,0,70,17.0,73.0,5513,760511,7
793369,556455,0,0.0,0,192,5.0,12.0,874,270651,1
3815543,4610968,0,0.0,0,30,38.0,58.0,720,463848,2
2978353,3321814,0,0.0,0,18,18.0,120.0,5028,756765,1
409050,1757848,0,0.0,0,14,25.0,21.0,2003,146092,2
298847,309542,0,0.0,0,19,27.0,19.0,309,9600,1
2657839,3503793,0,0.0,0,327,125.0,137.0,185,445,1
1438650,1035516,0,0.0,0,148,129.0,203.0,931,106983,1
1191511,1149525,0,0.0,0,62,118.0,148.0,14,23,1
184061,2582460,0,0.0,0,14,11.0,80.0,1559,155347,1
2754677,1072788,2,0.16010896647730544,0,94,129.0,200.0,31804,1956474,23
3419452,700120,1,0.07383035914027619,0,45,169.0,366.0,5028,756765,1
2217750,1623917,0,0.0,0,2,3.0,12.0,1520,369384,1
2332783,1899853,0,0.0,0,96,82.0,293.0,27379,1713349,28
2078204,2079987,0,0.0,0,17,18.0,310.0,319,66526,1
884956,2805882,0,0.0,0,9,9.0,7.0,1665,507780,1
4838812,3956872,0,0.0,0,4,6.0,17.0,472,410947,1
3064536,4406265,0,0.0,0,8,12.0,48.0,3949,133804,1
1690452,3671091,0,0.0,0,64,44.0,59.0,3295,396838,1
2500955,4707707,0,0.0,0,3,14.0,40.0,4854,552185,2
2480674,1660566,0,0.0,0,51,94.0,105.0,63,3084,1
2143354,4866407,0,0.0,0,20,33.0,122.0,4169,667489,2
2648724,1708092,0,0.0,0,7,5.0,5.0,17,8159,1
4641648,1191355,0,0.0,0,12,22.0,7.0,377,7165,1
3121322,2710059,0,0.0,0,20,38.0,149.0,126,267,1
17605,3671348,0,0.0,0,2,2.0,0.0,1520,369384,1
1060441,4447599,0,0.0,0,29,11.0,88.0,1559,155347,1
2644807,4471039,0,0.0,0,708,430.0,0.0,810,4452,1
4318705,1570259,0,0.0,0,10,31.0,18.0,140,49244,1
3974654,1349050,0,0.0,0,70,144.0,106.0,472,410947,1
1099135,1381463,0,0.0,0,16,40.0,15.0,1167,85234,1
4789062,2859298,1,0.07383035914027619,0,67,90.0,170.0,5028,756765,1
497126,3547849,0,0.0,0,14,78.0,189.0,1665,507780,1
2176429,4151472,0,0.0,0,26,38.0,50.0,5028,756765,1
3003864,741274,0,0.0,0,14,17.0,48.0,844,17645,1
198501,3575055,0,0.0,0,6,36.0,117.0,472,410947,1
4206559,1666892,0,0.0,0,1,12.0,16.0,585,24862,1
4013908,4803333,0,0.0,0,42,82.0,104.0,74,1696,1
2139167,3565202,0,0.0,0,6,41.0,146.0,417,49080,2
1888909,3004591,0,0.0,0,6,8.0,22.0,347,1323,3
4650420,4850001,0,0.0,0,21,76.0,169.0,192,562,1
2474399,3371712,0,0.0,0,6,26.0,5.0,2455,102586,6
2261391,4743412,0,0.0,0,7,9.0,33.0,436,30809,1
3070079,68131,0,0.0,0,33,13.0,8.0,1169,24974,8
2316110,1938304,0,0.0,0,53,17.0,62.0,234,24205,1
2588543,3023876,0,0.0,0,14,14.0,15.0,70,9442,1
1196262,4758475,0,0.0,0,14,6.0,148.0,3014,171548,5
2146385,2200591,1,0.08789537416079142,0,10,34.0,65.0,1787,502649,3
2960547,751568,0,0.0,0,2,7.0,18.0,1446,41145,1
3177976,2719547,1,0.1032026322949296,0,439,119.0,150.0,6321,333267,9
4009500,1238587,0,0.0,0,12,26.0,91.0,219,1724,1
2167753,922264,0,0.0,0,34,11.0,8.0,4169,667489,2
4014552,4641599,0,0.0,0,83,1.0,0.0,4,19,1
467332,500256,0,0.0,0,2,15.0,57.0,472,410947,1
4591908,419362,0,0.0,0,17,32.0,61.0,63,3084,1
3344583,1712459,0,0.0,0,7,3.0,9.0,4815,766222,2
1875230,1137463,0,0.0,0,7,9.0,24.0,2017,93409,2
1535278,991585,0,0.0,0,43,111.0,57.0,4494,166889,2
3513352,3515366,0,0.0,0,2,2.0,12.0,472,410947,1
3316731,3651396,0,0.0,0,28,38.0,64.0,472,410947,1
3342443,4354850,0,0.0,0,4,5.0,0.0,386,46774,1
2373276,2838068,0,0.0,0,6,5.0,391.0,5882,790095,3
3940516,1465329,0,0.0,0,515,91.0,0.0,26,3057,1
4633431,594091,0,0.0,0,120,81.0,170.0,902,10234,3
2529360,1317194,0,0.0,0,124,62.0,215.0,48,336,1
4748180,3770498,0,0.0,0,77,42.0,48.0,1665,507780,1
3784911,3153075,0,0.0,0,9,63.0,169.0,373,137353,2
4330440,353887,0,0.0,0,6,8.0,21.0,4169,667489,2
3598202,3050658,0,0.0,0,113,79.0,336.0,742,3772,6
3976160,1665626,1,0.07751681639600151,0,118,81.0,369.0,6567,1276773,4
3490790,2658641,0,0.0,0,133,166.0,307.0,459,33665,1
3626388,2743756,0,0.0,0,44,22.0,129.0,139,914,1
2861149,945878,0,0.0,0,400,58.0,0.0,3510,82403,1
4607469,2613135,0,0.0,0,31,23.0,68.0,556,16844,1
3433159,4537265,0,0.0,0,2,7.0,47.0,2770,625080,2
2267665,4018526,0,0.0,0,32,67.0,284.0,1426,34002,1
1659805,1830752,0,0.0,0,7,5.0,8.0,5028,756765,1
4477597,4197718,0,0.0,0,2,1.0,0.0,100,3754,1
3059694,2675447,1,0.09918574569891328,0,101,79.0,418.0,7327,465151,6
3201449,2658320,0,0.0,0,27,119.0,240.0,874,270651,1
4056964,2920996,0,0.0,0,8,7.0,12.0,5500,1167712,2
653854,3806483,0,0.0,0,2,26.0,101.0,1665,507780,1
3120526,1405090,0,0.0,0,32,60.0,21.0,1862,105035,3
163643,1616,0,0.0,0,76,140.0,327.0,424,2956,2
436988,1582139,0,0.0,0,65,41.0,80.0,14226,637899,19
3326604,2481332,1,0.10060593683479464,0,110,91.0,112.0,4926,589590,7
5336,3310782,0,0.0,0,73,85.0,77.0,1520,369384,1
9182,1842201,0,0.0,0,67,27.0,126.0,72,1775,1
3519166,4121325,0,0.0,0,105,98.0,238.0,3949,133804,1
2905431,2696534,0,0.0,0,3,3.0,21.0,3981,86423,3
3061948,842492,0,0.0,0,6,16.0,11.0,3390,398346,2
2803706,3540990,0,0.0,0,1,0.0,1.0,1665,507780,1
279329,4415202,0,0.0,0,46,44.0,34.0,5819,1234238,3
2344755,2416470,0,0.0,0,18,20.0,126.0,19,4800,1
4192587,2099664,0,0.0,0,91,78.0,426.0,1559,155347,1
3626358,3312048,0,0.0,0,15,33.0,91.0,5661,271102,8
3022409,3456651,0,0.0,0,7,3.0,4.0,6585,242506,5
415254,3208025,0,0.0,0,4,3.0,7.0,166,3546,1
2256071,1374629,0,0.0,0,58,100.0,106.0,1342,3669,9
1327008,4590300,0,0.0,0,3,3.0,30.0,9658,1307764,10
928350,655455,0,0.0,0,8,60.0,96.0,24622,664663,17
2984708,1687275,0,0.0,0,21,45.0,152.0,472,410947,1
2925943,3354718,0,0.0,0,86,85.0,356.0,386,46774,1
4358314,418750,1,0.07734508450738445,0,50,78.0,252.0,472,410947,1
4138041,1630798,0,0.0,0,98,188.0,309.0,1684,6119,1
3059028,1776380,0,0.0,0,58,70.0,63.0,49,7423,1
2274528,4197084,0,0.0,0,4,11.0,5.0,606,15822,1
3340231,4023706,2,0.1499248375703882,0,73,148.0,196.0,9381,1752344,5
2249595,1560019,0,0.0,0,84,84.0,207.0,437,8221,1
4266197,1522983,0,0.0,0,89,71.0,211.0,187,502,1
3908360,1128544,1,0.07383035914027619,0,30,45.0,108.0,7518,860204,7
552693,3278023,0,0.0,0,23,24.0,77.0,2954,31987,3
866192,793281,1,0.08554460979176402,0,16,48.0,45.0,4189,514662,2
2062316,4820573,2,0.17535977229750227,0,173,70.0,89.0,158995,2194286,340
1295749,479616,0,0.0,0,214,16.0,2.0,15715,573729,25
3722973,3234945,0,0.0,0,6,13.0,5.0,5876,854469,2
4752378,2466020,0,0.0,0,11,8.0,16.0,5028,756765,1
3730130,20556,0,0.0,0,277,178.0,365.0,391,1965,3
368480,3967842,0,0.0,0,90,100.0,376.0,18865,949115,15
2869855,2898768,0,0.0,0,68,77.0,443.0,3185,877164,2
92356,654393,0,0.0,0,33,44.0,52.0,3295,396838,1
316916,3182792,0,0.0,0,2,2.0,34.0,472,410947,1
3646124,4227944,0,0.0,0,65,5.0,36.0,545,33085,1
4591908,3534974,1,0.08554460979176402,0,17,32.0,61.0,4189,514662,2
1074836,4149105,0,0.0,0,8,0.0,7.0,472,410947,1
1381293,3171905,0,0.0,0,181,94.0,315.0,62,310,1
4005183,4321475,0,0.0,0,1,3.0,10.0,248,52901,1
1530855,1649298,0,0.0,0,41,67.0,51.0,3295,396838,1
2983983,3567565,0,0.0,0,8,4.0,8.0,70,9442,1
1572027,3318617,0,0.0,0,9,8.0,6.0,1522,373322,2
2511256,1771884,1,0.08358176452866961,0,266,142.0,257.0,1559,155347,1
2400461,4429640,0,0.0,0,36,62.0,84.0,47,939,1
4864836,4137197,0,0.0,0,7,28.0,58.0,122,6344,2
839644,1416044,0,0.0,0,21,26.0,94.0,136,1494,1
2236776,3345993,0,0.0,0,19,37.0,20.0,140,1728,1
2632960,1601795,1,0.07383035914027619,0,26,67.0,90.0,7150,936170,3
131479,2983657,0,0.0,0,5,2.0,8.0,1665,507780,1
1209907,4549556,0,0.0,0,4,12.0,30.0,809,84664,2
2048252,197437,0,0.0,0,40,6.0,41.0,386,46774,1
4365216,3121232,0,0.0,0,36,31.0,22.0,5922,874589,2
166301,4140925,0,0.0,0,66,95.0,60.0,738,1261,1
41540,4826068,0,0.0,0,18,26.0,110.0,610,3126,1
3202684,2026112,0,0.0,0,1,3.0,5.0,5669,830834,4
3759020,1026260,0,0.0,0,39,10.0,35.0,308,1938,1
680787,4704477,0,0.0,0,2,2.0,0.0,4829,178795,9
2696527,2057374,0,0.0,0,5,6.0,23.0,1665,507780,1
1807579,4094772,0,0.0,0,31,51.0,87.0,3970,15966,30
4714677,2592184,0,0.0,0,148,97.0,250.0,874,270651,1
